GBPUSD,-105.28,-77.62,16.56,130.02,1.26,Dec31 13:08:06,🔥 SELL
USDJPY,110.08,64.77,-197.94,-126.08,156.09,Dec31 13:08:10,💚 BUY
XAUUSD,-20.84,-88.86,-94.76,182.52,2610.04,Dec31 13:11:28,🔥 SELL
GBPUSD,-105.48,-78.26,14.63,118.48,1.26,Dec31 13:11:34,🔥 SELL
XAUUSD,-20.33,-87.74,-89.49,222.84,2611.12,Dec31 13:14:55,🔥 SELL
GBPUSD,-104.77,-75.13,28.38,195.30,1.26,Dec31 13:15:02,🔥 SELL
XAUUSD,-19.81,-85.54,-83.19,272.50,2612.47,Dec31 13:18:13,🔥 SELL
EURUSD,-103.25,-72.10,-33.63,145.24,1.04,Dec31 13:18:16,🔥 SELL
GBPUSD,-104.69,-74.36,33.39,249.61,1.26,Dec31 13:18:19,🔥 SELL
USDJPY,110.32,65.17,-196.00,-103.51,156.14,Dec31 13:18:22,💚 BUY
XAUUSD,-19.86,-85.68,-83.36,271.53,2612.32,Dec31 13:21:40,🔥 SELL
EURUSD,-103.32,-72.41,-35.08,127.83,1.04,Dec31 13:21:43,🔥 SELL
GBPUSD,-104.95,-75.18,30.28,225.63,1.26,Dec31 13:21:46,🔥 SELL
XAUUSD,-19.55,-84.64,-80.67,285.98,2613.14,Dec31 13:25:08,🔥 SELL
EURUSD,-103.27,-72.17,-33.63,138.18,1.04,Dec31 13:25:12,🔥 SELL
GBPUSD,-105.14,-75.77,28.05,206.30,1.26,Dec31 13:25:15,🔥 SELL
XAUUSD,-19.24,-83.24,-78.42,297.56,2613.93,Dec31 13:28:28,🔥 SELL
EURUSD,-103.37,-72.62,-37.13,122.17,1.04,Dec31 13:28:31,🔥 SELL
XAUUSD,-19.50,-83.80,-78.32,237.61,2613.26,Dec31 13:31:56,🔥 SELL
EURUSD,-103.23,-72.00,-32.60,140.24,1.04,Dec31 13:31:59,🔥 SELL
XAUUSD,-19.42,-83.64,-77.90,239.29,2613.46,Dec31 13:35:14,🔥 SELL
EURUSD,-103.21,-71.93,-30.11,151.79,1.04,Dec31 13:35:18,🔥 SELL
XAUUSD,-18.97,-82.05,-74.09,255.52,2614.62,Dec31 13:38:53,🔥 SELL
EURUSD,-103.04,-71.17,-26.79,163.85,1.04,Dec31 13:38:56,🔥 SELL
XAUUSD,-19.04,-82.19,-74.04,255.70,2614.45,Dec31 13:42:10,🔥 SELL
EURUSD,-103.09,-71.41,-27.20,162.36,1.04,Dec31 13:42:13,🔥 SELL
XAUUSD,-18.15,-78.39,-64.21,185.09,2616.75,Dec31 14:13:53,🔥 SELL
XAUUSD,-18.36,-78.84,-64.99,162.32,2616.22,Dec31 14:17:20,🔥 SELL
GBPUSD,-106.30,-79.36,12.46,-114.05,1.25,Dec31 14:20:45,💚 BUY
USDJPY,109.78,64.26,-200.02,-126.16,156.07,Dec31 14:20:47,💚 BUY
GBPUSD,-106.24,-79.18,13.37,-101.18,1.25,Dec31 14:24:11,💚 BUY
XAUUSD,-17.89,-77.46,-61.60,167.95,2617.42,Dec31 14:27:32,🔥 SELL
EURUSD,-102.63,-67.77,-6.27,201.77,1.04,Dec31 14:27:35,🔥 SELL
XAUUSD,-18.20,-77.79,-61.72,141.62,2616.61,Dec31 14:31:00,🔥 SELL
EURUSD,-102.77,-68.22,-5.41,211.36,1.04,Dec31 14:31:03,🔥 SELL
EURUSD,-102.78,-68.25,-7.12,204.42,1.04,Dec31 14:34:20,🔥 SELL
EURUSD,-103.08,-69.57,-13.95,165.02,1.04,Dec31 14:37:48,🔥 SELL
EURUSD,-102.87,-68.67,-8.20,174.30,1.04,Dec31 14:44:23,🔥 SELL
USDJPY,110.94,66.23,-190.29,111.04,156.32,Dec31 14:51:05,🔥 SELL
USDJPY,111.02,66.35,-189.38,123.69,156.34,Dec31 14:54:33,🔥 SELL
USDJPY,111.13,66.54,-188.79,131.14,156.36,Dec31 14:57:52,🔥 SELL
USDJPY,111.11,66.51,-188.94,172.91,156.36,Dec31 15:01:09,🔥 SELL
EURUSD,-102.76,-68.15,-4.98,141.03,1.04,Dec31 15:04:21,🔥 SELL
GBPUSD,-105.09,-75.62,28.27,138.16,1.26,Dec31 15:04:24,🔥 SELL
USDJPY,111.17,66.62,-188.35,181.52,156.37,Dec31 15:04:27,🔥 SELL
EURUSD,-102.88,-68.70,-9.05,134.01,1.04,Dec31 15:07:49,🔥 SELL
GBPUSD,-105.10,-75.65,28.50,147.05,1.26,Dec31 15:07:51,🔥 SELL
USDJPY,111.37,66.94,-184.53,210.45,156.41,Dec31 15:07:54,🔥 SELL
EURUSD,-102.61,-67.49,-1.09,156.61,1.04,Dec31 15:11:06,🔥 SELL
GBPUSD,-104.76,-74.59,32.95,175.72,1.26,Dec31 15:11:10,🔥 SELL
USDJPY,111.45,67.09,-182.80,221.91,156.43,Dec31 15:11:13,🔥 SELL
EURUSD,-102.38,-65.18,11.79,183.37,1.04,Dec31 15:14:24,🔥 SELL
GBPUSD,-104.56,-73.04,39.90,216.10,1.26,Dec31 15:14:27,🔥 SELL
USDJPY,111.44,67.08,-182.89,222.19,156.43,Dec31 15:14:31,🔥 SELL
EURUSD,-102.60,-66.16,7.31,162.74,1.04,Dec31 15:17:42,🔥 SELL
GBPUSD,-104.86,-73.97,35.71,188.67,1.26,Dec31 15:17:46,🔥 SELL
USDJPY,111.66,67.45,-180.51,202.04,156.48,Dec31 15:17:49,🔥 SELL
EURUSD,-102.47,-65.57,11.79,179.66,1.04,Dec31 15:21:01,🔥 SELL
GBPUSD,-104.77,-73.69,36.49,191.46,1.26,Dec31 15:21:05,🔥 SELL
USDJPY,111.56,67.26,-181.28,197.93,156.45,Dec31 15:21:09,🔥 SELL
EURUSD,-102.51,-65.50,11.37,178.90,1.04,Dec31 15:24:30,🔥 SELL
GBPUSD,-104.98,-74.33,34.28,181.41,1.26,Dec31 15:24:34,🔥 SELL
USDJPY,112.09,67.69,-177.91,215.57,156.57,Dec31 15:24:43,🔥 SELL
EURUSD,-102.36,-64.87,15.40,186.04,1.04,Dec31 15:27:56,🔥 SELL
USDJPY,112.47,68.80,-165.94,270.86,156.65,Dec31 15:28:03,🔥 SELL
USDJPY,112.39,68.67,-115.11,233.50,156.63,Dec31 15:31:32,🔥 SELL
USDJPY,112.68,69.17,-109.15,254.70,156.70,Dec31 15:34:59,🔥 SELL
USDJPY,112.80,69.35,-106.47,263.64,156.72,Dec31 15:38:17,🔥 SELL
GBPUSD,-106.73,-79.82,-15.29,-139.64,1.25,Dec31 15:41:32,💚 BUY
USDJPY,112.79,69.34,-105.98,265.21,156.72,Dec31 15:41:35,🔥 SELL
GBPUSD,-106.38,-78.75,-8.72,-111.14,1.25,Dec31 15:45:00,💚 BUY
USDJPY,113.00,69.71,-104.59,269.64,156.76,Dec31 15:45:02,🔥 SELL
GBPUSD,-106.70,-79.72,-12.81,-154.73,1.25,Dec31 15:48:17,💚 BUY
USDJPY,113.24,70.10,-101.63,229.46,156.82,Dec31 15:48:20,🔥 SELL
GBPUSD,-106.58,-79.36,-11.56,-157.46,1.25,Dec31 15:51:36,💚 BUY
USDJPY,113.24,70.10,-101.38,230.12,156.82,Dec31 15:51:39,🔥 SELL
GBPUSD,-106.85,-80.18,-15.06,-173.17,1.25,Dec31 15:54:53,💚 BUY
USDJPY,113.60,70.71,-96.61,242.51,156.89,Dec31 15:54:56,🔥 SELL
GBPUSD,-107.05,-81.10,-18.87,-190.28,1.25,Dec31 15:58:10,💚 BUY
USDJPY,113.78,71.01,-92.08,253.78,156.93,Dec31 15:58:13,🔥 SELL
GBPUSD,-107.13,-82.32,-22.77,-196.36,1.25,Dec31 16:01:28,💚 BUY
USDJPY,113.58,70.67,-93.43,199.76,156.89,Dec31 16:01:31,🔥 SELL
GBPUSD,-106.96,-81.94,-22.55,-201.65,1.25,Dec31 16:04:46,💚 BUY
USDJPY,113.52,70.58,-93.34,199.94,156.88,Dec31 16:04:49,🔥 SELL
GBPUSD,-107.23,-82.78,-26.21,-152.97,1.25,Dec31 17:07:29,💚 BUY
GBPUSD,-107.19,-82.65,-25.54,-152.33,1.25,Dec31 17:10:55,💚 BUY
GBPUSD,-107.24,-82.80,-26.43,-154.90,1.25,Dec31 17:14:21,💚 BUY
EURUSD,-103.90,-71.69,-37.15,-188.14,1.04,Dec31 18:00:28,💚 BUY
EURUSD,-104.06,-72.41,-47.60,-208.85,1.04,Dec31 18:03:55,💚 BUY
EURUSD,-103.99,-72.07,-45.65,-204.01,1.04,Dec31 18:07:12,💚 BUY
EURUSD,-103.99,-72.10,-45.44,-203.47,1.04,Dec31 18:10:29,💚 BUY
EURUSD,-104.01,-72.17,-46.30,-205.63,1.04,Dec31 18:13:47,💚 BUY
EURUSD,-104.06,-72.38,-47.17,-158.53,1.04,Dec31 18:20:24,💚 BUY
EURUSD,-104.16,-72.83,-51.04,-171.72,1.04,Dec31 18:23:41,💚 BUY
GBPUSD,-107.29,-83.29,-28.41,-101.32,1.25,Dec31 18:23:45,💚 BUY
EURUSD,-104.68,-76.37,-75.43,-228.05,1.04,Dec31 18:27:09,💚 BUY
EURUSD,-104.71,-77.22,-82.80,-240.03,1.04,Dec31 18:30:36,💚 BUY
GBPUSD,-107.49,-84.30,-32.57,-132.61,1.25,Dec31 18:30:38,💚 BUY
EURUSD,-104.44,-76.02,-81.78,-230.84,1.04,Dec31 18:34:02,💚 BUY
GBPUSD,-107.46,-85.11,-40.37,-144.01,1.25,Dec31 18:34:05,💚 BUY
XAUUSD,-21.31,-84.64,-67.91,-121.77,2608.56,Dec31 18:37:17,💚 BUY
EURUSD,-104.85,-78.01,-87.46,-239.68,1.04,Dec31 18:37:20,💚 BUY
GBPUSD,-107.64,-85.67,-37.78,-137.52,1.25,Dec31 18:37:23,💚 BUY
XAUUSD,-21.15,-84.27,-67.01,-117.79,2609.00,Dec31 18:40:44,💚 BUY
EURUSD,-105.12,-80.80,-103.39,-266.75,1.04,Dec31 18:40:48,💚 BUY
GBPUSD,-107.76,-86.02,-40.16,-143.47,1.25,Dec31 18:40:51,💚 BUY
XAUUSD,-21.60,-85.26,-70.34,-132.48,2607.82,Dec31 18:44:03,💚 BUY
EURUSD,-104.75,-79.20,-94.88,-252.49,1.04,Dec31 18:44:05,💚 BUY
GBPUSD,-107.28,-84.55,-33.88,-127.65,1.25,Dec31 18:44:08,💚 BUY
XAUUSD,-21.84,-85.80,-75.50,-168.23,2607.19,Dec31 18:47:40,💚 BUY
EURUSD,-104.95,-80.05,-100.84,-211.44,1.04,Dec31 18:47:43,💚 BUY
XAUUSD,-22.19,-86.57,-80.15,-186.18,2606.27,Dec31 18:51:07,💚 BUY
EURUSD,-105.23,-81.55,-107.70,-227.00,1.04,Dec31 18:51:10,💚 BUY
EURUSD,-105.23,-82.06,-114.49,-235.62,1.04,Dec31 18:54:27,💚 BUY
EURUSD,-104.91,-80.67,-103.00,-220.96,1.04,Dec31 18:57:54,💚 BUY
GBPUSD,-108.07,-88.19,-47.64,-143.14,1.25,Dec31 19:17:47,💚 BUY
USDJPY,114.30,71.98,-84.47,138.43,157.04,Dec31 19:17:50,🔥 SELL
GBPUSD,-108.13,-88.64,-53.98,-157.52,1.25,Dec31 19:21:14,💚 BUY
USDJPY,114.15,71.74,-85.03,136.71,157.01,Dec31 19:21:17,🔥 SELL
GBPUSD,-108.08,-88.47,-50.82,-150.37,1.25,Dec31 19:24:31,💚 BUY
USDJPY,114.17,71.77,-85.03,136.71,157.02,Dec31 19:24:34,🔥 SELL
GBPUSD,-107.79,-87.59,-46.79,-141.20,1.25,Dec31 19:27:48,💚 BUY
USDJPY,114.26,71.97,-83.66,140.93,157.03,Dec31 19:27:52,🔥 SELL
USDJPY,114.20,71.88,-59.01,129.52,157.02,Dec31 19:34:26,🔥 SELL
EURUSD,-105.38,-83.24,-168.16,-140.15,1.04,Dec31 19:37:48,💚 BUY
USDJPY,114.32,72.08,-57.92,133.27,157.05,Dec31 19:37:54,🔥 SELL
EURUSD,-105.70,-86.01,-184.42,-158.24,1.04,Dec31 19:41:15,💚 BUY
EURUSD,-105.06,-83.24,-169.23,-141.34,1.04,Dec31 19:44:42,💚 BUY
EURUSD,-105.34,-84.46,-175.22,-124.12,1.04,Dec31 19:51:17,💚 BUY
EURUSD,-105.46,-85.00,-177.84,-130.43,1.04,Dec31 19:54:35,💚 BUY
EURUSD,-105.67,-85.88,-181.49,-140.64,1.04,Dec31 19:57:54,💚 BUY
EURUSD,-105.76,-86.28,-182.53,-137.21,1.04,Dec31 20:01:12,💚 BUY
EURUSD,-105.81,-87.46,-189.91,-146.91,1.04,Dec31 20:04:30,💚 BUY
XAUUSD,-18.13,-77.62,-30.08,153.49,2616.81,Dec31 20:07:46,🔥 SELL
XAUUSD,-18.41,-78.11,-31.28,146.93,2616.07,Dec31 20:11:15,🔥 SELL
EURUSD,-105.70,-86.99,-185.46,-133.93,1.04,Dec31 20:11:17,💚 BUY
XAUUSD,-18.99,-79.38,-35.08,125.62,2614.58,Dec31 20:14:50,🔥 SELL
EURUSD,-105.81,-87.49,-190.93,-139.44,1.04,Dec31 20:14:53,💚 BUY
EURUSD,-105.83,-87.56,-190.59,-127.15,1.04,Dec31 20:18:10,💚 BUY
EURUSD,-105.91,-88.06,-190.59,-131.62,1.04,Dec31 20:21:37,💚 BUY
EURUSD,-105.84,-87.72,-190.93,-131.95,1.04,Dec31 20:24:55,💚 BUY
EURUSD,-106.50,-91.53,-205.53,-134.39,1.04,Dec31 20:31:30,💚 BUY
EURUSD,-106.10,-89.83,-200.04,-128.44,1.04,Dec31 20:34:47,💚 BUY
XAUUSD,-18.49,-78.29,-31.10,145.37,2615.86,Dec31 20:41:21,🔥 SELL
XAUUSD,-17.94,-77.07,-28.27,176.98,2617.29,Dec31 20:44:48,🔥 SELL
XAUUSD,-17.40,-74.50,-19.75,259.96,2618.68,Dec31 20:48:06,🔥 SELL
GBPUSD,-105.86,-81.66,-21.48,146.37,1.26,Dec31 20:48:13,🔥 SELL
XAUUSD,-17.40,-74.48,-20.70,256.20,2618.70,Dec31 20:51:34,🔥 SELL
GBPUSD,-106.62,-84.00,-28.60,106.18,1.25,Dec31 20:51:40,🔥 SELL
XAUUSD,-17.78,-75.33,-23.62,239.30,2617.71,Dec31 20:54:52,🔥 SELL
GBPUSD,-106.40,-83.34,-27.27,105.82,1.25,Dec31 20:54:58,🔥 SELL
XAUUSD,-17.66,-75.06,-22.08,243.37,2618.02,Dec31 20:58:10,🔥 SELL
GBPUSD,-106.38,-83.29,-26.39,108.68,1.25,Dec31 20:58:16,🔥 SELL
XAUUSD,-17.52,-74.76,-22.46,188.17,2618.38,Dec31 21:01:28,🔥 SELL
EURUSD,-106.25,-90.47,-204.04,-109.54,1.04,Dec31 21:01:31,💚 BUY
GBPUSD,-106.14,-82.52,-23.27,108.94,1.25,Dec31 21:01:34,🔥 SELL
XAUUSD,-16.16,-69.50,-6.83,247.85,2621.88,Dec31 21:04:55,🔥 SELL
EURUSD,-106.90,-93.23,-212.28,-123.85,1.04,Dec31 21:04:58,💚 BUY
XAUUSD,-15.66,-67.29,1.46,271.64,2623.06,Dec31 21:08:21,🔥 SELL
EURUSD,-107.18,-94.42,-221.04,-132.34,1.04,Dec31 21:08:24,💚 BUY
XAUUSD,-15.27,-65.28,6.78,286.16,2624.17,Dec31 21:11:38,🔥 SELL
XAUUSD,-15.42,-65.49,7.73,288.69,2623.79,Dec31 21:15:05,🔥 SELL
EURUSD,-107.54,-95.98,-229.65,-140.57,1.04,Dec31 21:15:08,💚 BUY
XAUUSD,-15.78,-66.30,3.79,230.41,2622.85,Dec31 21:18:32,🔥 SELL
EURUSD,-107.84,-97.23,-238.12,-152.58,1.04,Dec31 21:18:35,💚 BUY
USDJPY,113.96,71.47,-71.20,112.41,156.97,Dec31 21:18:40,🔥 SELL
XAUUSD,-16.03,-66.85,2.15,224.64,2622.23,Dec31 21:21:58,🔥 SELL
EURUSD,-108.37,-99.50,-247.98,-160.32,1.04,Dec31 21:22:01,💚 BUY
USDJPY,114.39,72.24,-67.73,130.60,157.06,Dec31 21:22:07,🔥 SELL
XAUUSD,-14.66,-62.80,14.20,253.58,2625.73,Dec31 21:25:16,🔥 SELL
EURUSD,-109.30,-103.42,-264.35,-175.95,1.04,Dec31 21:25:19,💚 BUY
USDJPY,114.66,72.95,-64.16,147.46,157.12,Dec31 21:25:25,🔥 SELL
XAUUSD,-14.62,-62.14,16.37,258.22,2625.84,Dec31 21:28:33,🔥 SELL
EURUSD,-109.18,-102.90,-263.90,-175.53,1.04,Dec31 21:28:36,💚 BUY
USDJPY,114.74,73.63,-60.55,164.75,157.14,Dec31 21:28:43,🔥 SELL
XAUUSD,-14.69,-62.19,15.87,211.13,2625.66,Dec31 21:31:51,🔥 SELL
EURUSD,-108.95,-101.92,-260.64,-158.27,1.04,Dec31 21:31:54,💚 BUY
USDJPY,114.89,73.87,-59.26,174.79,157.17,Dec31 21:32:00,🔥 SELL
XAUUSD,-15.28,-63.52,12.46,200.96,2624.14,Dec31 21:35:09,🔥 SELL
EURUSD,-109.22,-103.10,-264.20,-163.24,1.04,Dec31 21:35:11,💚 BUY
GBPUSD,-108.52,-90.28,-59.47,-141.53,1.25,Dec31 21:35:14,💚 BUY
USDJPY,114.89,73.87,-58.55,177.49,157.17,Dec31 21:35:18,🔥 SELL
EURUSD,-109.79,-105.47,-277.90,-177.42,1.04,Dec31 21:38:39,💚 BUY
GBPUSD,-108.41,-91.33,-62.60,-164.01,1.25,Dec31 21:38:42,💚 BUY
USDJPY,114.96,74.39,-55.90,191.43,157.18,Dec31 21:38:45,🔥 SELL
EURUSD,-109.97,-106.22,-279.19,-178.61,1.04,Dec31 21:42:05,💚 BUY
GBPUSD,-108.50,-91.58,-64.78,-159.25,1.25,Dec31 21:42:08,💚 BUY
USDJPY,114.89,74.27,-57.00,187.15,157.17,Dec31 21:42:11,🔥 SELL
EURUSD,-109.84,-105.70,-277.18,-162.10,1.04,Dec31 21:45:23,💚 BUY
USDJPY,115.03,74.52,-55.90,173.88,157.20,Dec31 21:45:30,🔥 SELL
EURUSD,-109.83,-105.63,-276.03,-162.10,1.04,Dec31 21:48:52,💚 BUY
USDJPY,114.99,74.44,-55.99,172.94,157.19,Dec31 21:48:58,🔥 SELL
USDJPY,114.95,74.38,-56.28,169.50,157.18,Dec31 21:52:17,🔥 SELL
USDJPY,115.78,76.79,-43.37,179.66,157.36,Dec31 22:15:29,🔥 SELL
XAUUSD,-14.43,-61.21,18.76,131.85,2626.33,Dec31 22:18:37,🔥 SELL
USDJPY,115.80,76.93,-42.03,185.69,157.37,Dec31 22:18:46,🔥 SELL
USDJPY,115.90,77.18,-41.34,187.53,157.39,Dec31 22:22:13,🔥 SELL
USDJPY,115.95,77.27,-40.90,188.67,157.40,Dec31 22:25:41,🔥 SELL
USDJPY,115.90,77.33,-40.08,190.84,157.39,Dec31 22:28:59,🔥 SELL
USDJPY,115.83,77.21,-40.60,156.34,157.37,Dec31 22:32:17,🔥 SELL
GBPUSD,-108.76,-92.81,-69.42,-158.56,1.25,Dec31 22:35:32,💚 BUY
USDJPY,115.95,77.49,-39.16,162.92,157.40,Dec31 22:35:35,🔥 SELL
USDJPY,116.13,77.84,-37.46,167.00,157.44,Dec31 22:39:02,🔥 SELL
XAUUSD,-14.54,-61.46,18.86,106.90,2626.49,Dec31 22:42:20,🔥 SELL
GBPUSD,-108.86,-93.11,-70.55,-161.74,1.25,Dec31 22:42:26,💚 BUY
USDJPY,116.15,77.93,-36.63,168.98,157.44,Dec31 22:42:29,🔥 SELL
XAUUSD,-14.42,-61.19,19.61,101.88,2626.36,Dec31 22:45:46,🔥 SELL
GBPUSD,-108.76,-92.81,-69.32,-141.77,1.25,Dec31 22:45:52,💚 BUY
USDJPY,116.12,77.92,-36.80,148.74,157.44,Dec31 22:45:55,🔥 SELL
XAUUSD,-14.31,-60.94,19.60,102.20,2626.64,Dec31 22:49:04,🔥 SELL
GBPUSD,-108.78,-93.35,-71.57,-155.37,1.25,Dec31 22:49:11,💚 BUY
USDJPY,116.16,77.98,-36.23,150.68,157.44,Dec31 22:49:14,🔥 SELL
XAUUSD,-14.28,-60.59,21.17,105.16,2626.70,Dec31 22:52:22,🔥 SELL
GBPUSD,-108.87,-93.13,-70.55,-149.34,1.25,Dec31 22:52:28,💚 BUY
USDJPY,116.61,79.49,-27.91,168.50,157.54,Dec31 22:52:31,🔥 SELL
GBPUSD,-108.86,-93.11,-69.52,-150.20,1.25,Dec31 22:55:46,💚 BUY
USDJPY,116.45,79.23,-29.16,165.89,157.51,Dec31 22:55:49,🔥 SELL
EURUSD,-110.16,-107.03,-281.91,-101.02,1.03,Dec31 22:59:10,💚 BUY
GBPUSD,-109.24,-94.70,-77.88,-173.93,1.25,Dec31 22:59:13,💚 BUY
USDJPY,116.43,79.21,-29.42,165.33,157.51,Dec31 22:59:17,🔥 SELL
EURUSD,-110.25,-107.38,-286.88,-103.65,1.03,Dec31 23:02:38,💚 BUY
GBPUSD,-109.16,-95.10,-82.01,-177.69,1.25,Dec31 23:02:41,💚 BUY
EURUSD,-110.32,-107.70,-285.75,-101.63,1.03,Dec31 23:06:05,💚 BUY
GBPUSD,-109.34,-95.65,-79.59,-165.12,1.25,Dec31 23:06:08,💚 BUY
EURUSD,-110.45,-108.22,-287.44,-103.05,1.03,Dec31 23:09:23,💚 BUY
GBPUSD,-109.09,-94.90,-77.88,-155.95,1.25,Dec31 23:09:26,💚 BUY
EURUSD,-110.22,-107.28,-281.91,-97.32,1.03,Dec31 23:12:42,💚 BUY
EURUSD,-110.52,-108.54,-289.69,-94.77,1.03,Dec31 23:16:18,💚 BUY
EURUSD,-110.64,-109.03,-290.68,-96.70,1.03,Dec31 23:19:38,💚 BUY
EURUSD,-110.37,-107.90,-287.44,-93.08,1.03,Dec31 23:22:56,💚 BUY
GBPUSD,-109.25,-95.40,-111.29,-109.43,1.25,Dec31 23:42:45,💚 BUY
XAUUSD,-14.31,-60.65,51.26,66.43,2626.63,Dec31 23:59:19,🔥 SELL
GBPUSD,-109.35,-95.70,-115.47,-117.20,1.25,Jan01 00:02:52,💚 BUY
GBPUSD,-109.47,-96.24,-117.74,-122.62,1.25,Jan01 00:06:21,💚 BUY
GBPUSD,-109.61,-96.47,-118.49,-124.42,1.25,Jan01 00:09:38,💚 BUY
GBPUSD,-109.37,-95.75,-116.13,-118.79,1.25,Jan01 00:12:56,💚 BUY
XAUUSD,-14.25,-60.51,50.74,63.55,2626.79,Jan01 00:42:25,🔥 SELL
XAUUSD,-14.20,-60.39,51.30,79.05,2626.92,Jan01 00:45:54,🔥 SELL
XAUUSD,-14.53,-61.14,50.16,72.51,2626.07,Jan01 00:49:11,🔥 SELL
USDJPY,115.60,77.81,-15.78,31.33,157.32,Jan01 01:32:16,🔥 SELL
USDJPY,115.81,78.16,-13.70,48.59,157.37,Jan01 01:35:44,🔥 SELL
USDJPY,115.73,78.02,-14.51,45.27,157.35,Jan01 01:39:02,🔥 SELL
USDJPY,115.80,78.14,-13.88,48.04,157.37,Jan01 01:42:20,🔥 SELL
USDJPY,115.77,78.09,-14.10,51.46,157.36,Jan01 01:45:39,🔥 SELL
USDJPY,115.79,78.12,-13.97,53.10,157.36,Jan01 01:48:57,🔥 SELL
USDJPY,115.74,78.04,-14.42,48.87,157.35,Jan01 01:52:15,🔥 SELL
EURUSD,-109.29,-103.39,-249.33,101.88,1.04,Jan01 01:55:27,🔥 SELL
USDJPY,115.74,78.04,-14.38,48.64,157.35,Jan01 01:55:34,🔥 SELL
EURUSD,-109.32,-103.49,-249.89,104.25,1.04,Jan01 01:58:55,🔥 SELL
USDJPY,115.81,78.16,-13.70,53.10,157.37,Jan01 01:59:01,🔥 SELL
USDJPY,115.83,78.19,-13.42,52.92,157.37,Jan01 02:02:19,🔥 SELL
USDJPY,115.85,78.22,-13.33,53.49,157.38,Jan01 02:05:46,🔥 SELL
XAUUSD,-15.92,-64.27,39.74,-144.93,2622.49,Jan01 02:08:55,💚 BUY
XAUUSD,-15.86,-64.13,39.60,-146.04,2622.65,Jan01 02:12:23,💚 BUY
USDJPY,115.27,77.26,-19.02,-105.82,157.25,Jan01 03:18:47,💚 BUY
USDJPY,115.27,77.25,-18.79,-104.62,157.25,Jan01 03:22:16,💚 BUY
USDJPY,115.16,77.08,-20.27,-121.66,157.23,Jan01 03:25:36,💚 BUY
USDJPY,115.10,76.97,-22.64,-142.00,157.22,Jan01 03:28:55,💚 BUY
USDJPY,115.04,76.87,-22.91,-144.26,157.20,Jan01 03:32:14,💚 BUY
USDJPY,115.04,76.87,-22.91,-144.26,157.20,Jan01 03:35:33,💚 BUY
USDJPY,115.04,76.87,-22.91,-144.26,157.20,Jan01 03:38:52,💚 BUY
USDJPY,115.04,76.87,-22.91,-144.26,157.20,Jan01 03:42:13,💚 BUY
USDJPY,115.04,76.87,-22.91,-144.26,157.20,Jan01 03:45:32,💚 BUY
USDJPY,115.04,76.87,-22.91,-144.26,157.20,Jan01 03:48:52,💚 BUY
USDJPY,115.04,76.87,-22.91,-144.26,157.20,Jan01 03:52:11,💚 BUY
USDJPY,115.04,76.87,-22.91,-144.26,157.20,Jan01 03:55:30,💚 BUY
USDJPY,115.04,76.87,-22.91,-144.26,157.20,Jan01 03:58:55,💚 BUY
USDJPY,115.04,76.87,-22.91,-144.26,157.20,Jan01 04:02:18,💚 BUY
USDJPY,115.04,76.87,-22.91,-144.26,157.20,Jan01 04:05:38,💚 BUY
USDJPY,115.04,76.87,-22.91,-144.26,157.20,Jan01 04:08:59,💚 BUY
USDJPY,115.04,76.87,-22.91,-144.26,157.20,Jan01 04:12:19,💚 BUY
USDJPY,115.04,76.87,-22.91,-144.26,157.20,Jan01 04:15:39,💚 BUY
USDJPY,115.04,76.87,-22.91,-144.26,157.20,Jan01 04:18:59,💚 BUY
USDJPY,115.04,76.87,-22.91,-144.26,157.20,Jan01 04:22:19,💚 BUY
USDJPY,115.04,76.87,-22.91,-144.26,157.20,Jan01 04:25:37,💚 BUY
USDJPY,115.04,76.87,-22.91,-144.26,157.20,Jan01 04:28:57,💚 BUY
USDJPY,115.04,76.87,-22.91,-144.26,157.20,Jan01 04:32:17,💚 BUY
USDJPY,115.04,76.87,-22.91,-144.26,157.20,Jan01 04:35:36,💚 BUY
USDJPY,115.04,76.87,-22.91,-144.26,157.20,Jan01 04:38:55,💚 BUY
USDJPY,115.04,76.87,-22.91,-144.26,157.20,Jan01 04:42:15,💚 BUY
USDJPY,115.04,76.87,-22.91,-144.26,157.20,Jan01 04:45:34,💚 BUY
USDJPY,115.04,76.87,-22.91,-144.26,157.20,Jan01 04:48:54,💚 BUY
USDJPY,115.04,76.87,-22.91,-144.26,157.20,Jan01 04:52:13,💚 BUY
USDJPY,115.04,76.87,-22.91,-144.26,157.20,Jan01 04:55:34,💚 BUY
USDJPY,115.04,76.87,-22.91,-144.26,157.20,Jan01 04:58:53,💚 BUY
USDJPY,115.04,76.87,-22.91,-144.26,157.20,Jan01 05:02:12,💚 BUY
USDJPY,115.04,76.87,-22.91,-144.26,157.20,Jan01 05:05:31,💚 BUY
USDJPY,115.04,76.87,-22.91,-144.26,157.20,Jan01 05:08:51,💚 BUY
USDJPY,115.04,76.87,-22.91,-144.26,157.20,Jan01 05:12:09,💚 BUY
USDJPY,115.04,76.87,-22.91,-144.26,157.20,Jan01 05:15:29,💚 BUY
USDJPY,115.04,76.87,-22.91,-144.26,157.20,Jan01 05:18:47,💚 BUY
USDJPY,115.04,76.87,-22.91,-144.26,157.20,Jan01 05:22:14,💚 BUY
USDJPY,115.04,76.87,-22.91,-144.26,157.20,Jan01 05:25:33,💚 BUY
